customer_id,product_name,journey_length,currently_customer,customer age group at the point of sign up
29138,product5,178,N,under 18
29140,product7,1001,N,under 18
29142,product7,1267,N,under 18
29145,product5,186,N,above 45
29164,product5,1078,N,25-35
29249,product5,374,N,above 45
29250,product5,270,N,above 45
29257,product5,560,Y,25-35
29284,product5,648,N,above 45
29294,product5,1153.5,N,above 45
29363,product11,442,N,above 45
29383,product5,7511,N,above 45
29396,product5,1153.5,N,above 45
29406,product5,664,N,above 45
29422,product5,1258.5,N,25-35
29436,product5,1153.5,N,above 45
29497,product11,589,N,above 45
29508,product5,932,N,above 45
29542,product5,1258.5,Y,25-35
29668,product5,827,N,25-35
29669,product5,1901,N,25-35
29669,product9,1258.5,N,25-35
29704,product11,1245,N,18 - 25
29720,product5,1078,N,above 45
29738,product5,1160.5,N,under 18
29744,product5,731,N,25-35
29746,product5,1319,N,under 18
29762,product7,2870,Y,18 - 25
29769,product7,1288,N,under 18
29837,product1,88,N,18 - 25
29839,product5,1161,Y,above 45
29843,product7,966,N,under 18
29925,product11,1,N,35-45
29961,product7,1432,N,18 - 25
30021,product5,331,N,above 45
30029,product5,1447,N,25-35
30066,product5,1137,N,above 45
30078,product5,2088,N,25-35
30089,product1,3397,N,35-45
30116,product7,575,Y,18 - 25
30133,product1,602,N,25-35
30166,product5,416,N,under 18
30177,product5,1028.5,N,25-35
30179,product5,1002,N,under 18
30659,product11,1674,Y,18 - 25
35884,product5,497,N,25-35
36758,product7,4375,N,18 - 25
36803,product7,966,N,under 18
36814,product1,518,N,25-35
37057,product7,428,Y,35-45
37068,product7,1166,N,35-45
37091,product7,235,N,35-45
37112,product7,896,N,under 18
37250,product11,1181.5,N,18 - 25
37254,product11,58,N,35-45
37341,product7,2608,N,under 18
37342,product7,1932,N,under 18
37403,product1,972,N,under 18
37409,product1,258,N,under 18
37427,product11,1514,Y,under 18
37450,product1,218,N,under 18
37450,product11,1060,Y,under 18
37487,product5,1519.5,Y,under 18
37496,product5,981,N,25-35
37503,product5,52,N,under 18
37514,product5,217,N,25-35
37519,product5,454,N,under 18
37543,product11,537,N,under 18
37589,product1,3026,N,18 - 25
37731,product5,1058,Y,25-35
37738,product5,1657,N,25-35
37743,product11,995,N,under 18
37779,product11,11861,N,under 18
37800,product11,212,N,18 - 25
37846,product11,584,N,under 18
37914,product1,851,N,18 - 25
37940,product11,2354,N,under 18
38043,product11,1223,N,under 18
38061,product11,72,N,25-35
38083,product1,903,N,under 18
38087,product11,3145,N,under 18
38090,product11,21,N,25-35
38101,product11,52,N,under 18
38126,product1,1167,N,under 18
38128,product11,1167,N,under 18
38129,product11,1370.5,N,under 18
38235,product11,95,N,under 18
38250,product11,1223,N,under 18
38288,product1,12,N,under 18
38290,product1,1482,Y,under 18
38353,product7,903,N,under 18
38401,product7,224,N,above 45
38405,product7,834,N,above 45
38418,product11,945,N,25-35
38419,product11,463,N,under 18
38473,product11,1167,N,under 18
38475,product1,2805,N,under 18
38478,product1,1103,N,25-35
38498,product7,588,Y,35-45
38517,product11,896,N,under 18
38527,product11,3446,Y,under 18
38584,product11,1201,N,18 - 25
38620,product11,3158,N,25-35
38621,product11,608,N,under 18
38649,product11,428,N,25-35
38655,product11,569,N,under 18
38699,product11,1107,N,under 18
38720,product1,570,Y,under 18
38728,product11,235,N,under 18
38729,product1,1223,Y,under 18
38732,product11,560,N,under 18
38746,product11,4549,Y,under 18
38752,product11,1189,N,18 - 25
38752,product5,203,N,18 - 25
38759,product5,1078,Y,above 45
38801,product5,51,N,under 18
38831,product5,1002,N,under 18
38863,product11,276,N,under 18
38898,product11,543,N,25-35
38909,product11,108,N,under 18
38912,product11,1167,N,under 18
38917,product11,579,N,under 18
38919,product1,2317,N,under 18
38940,product5,748,N,under 18
38946,product11,36,N,under 18
38963,product11,229,N,25-35
38979,product11,845,N,under 18
38994,product11,198,N,under 18
38994,product9,78,N,under 18
38996,product1,207,Y,under 18
39022,product5,311,N,25-35
39023,product11,1167,N,under 18
39027,product11,614,N,under 18
39027,product4,105,Y,under 18
39029,product11,1052.5,N,25-35
39031,product1,2107,N,under 18
39033,product1,263,N,35-45
39084,product11,3012,N,under 18
39091,product7,544,N,under 18
39100,product11,5332,N,under 18
39128,product11,107,N,under 18
39147,product5,703,N,above 45
39148,product5,796,N,above 45
39155,product5,1110,N,above 45
39161,product5,1058,Y,25-35
39190,product5,883,N,under 18
39200,product11,1286,N,25-35
39217,product7,167,Y,under 18
39228,product11,4480,Y,under 18
39233,product11,1392,N,under 18
39237,product11,165,N,under 18
39249,product1,1167,N,under 18
39259,product5,1058,Y,25-35
39263,product5,872,N,above 45
39304,product11,653,N,under 18
39322,product5,190,N,25-35
39327,product5,43,N,under 18
39328,product11,824,N,above 45
39352,product1,1081.5,N,25-35
39356,product11,1850,N,under 18
39362,product11,121,N,under 18
39368,product5,1058,N,25-35
39378,product5,519,N,25-35
39378,product9,605,Y,25-35
39382,product5,177,Y,25-35
39402,product5,366,N,25-35
39405,product5,296,Y,under 18
39411,product11,752,N,under 18
39440,product5,3201,N,under 18
39450,product11,3471,N,under 18
39455,product11,2287,N,25-35
39468,product7,910,N,under 18
39500,product11,1009,N,under 18
39541,product5,134,N,25-35
39583,product1,5238,N,under 18
39597,product5,609,N,25-35
39644,product11,363,N,under 18
39684,product5,300.5,N,25-35
39760,product11,3347,N,under 18
39762,product1,1483,N,under 18
39762,product11,1167,Y,under 18
39775,product5,236,Y,under 18
39781,product11,1382,N,under 18
39809,product5,691,N,under 18
39883,product1,3086,N,under 18
39908,product11,2476,N,under 18
39924,product11,154,N,under 18
39928,product7,882,N,under 18
39951,product1,234,N,under 18
39951,product11,697,Y,under 18
39961,product5,446.5,Y,under 18
39988,product1,903,N,under 18
40008,product5,522,Y,above 45
40028,product7,290,N,under 18
40030,product1,436,N,25-35
40034,product1,1167,N,under 18
40074,product1,1167,N,under 18
40089,product11,257.5,N,under 18
40147,product11,1107,Y,under 18
40290,product5,8,N,25-35
40300,product5,6253,N,under 18
40301,product5,1002,N,under 18
40316,product11,168,N,under 18
40326,product11,1107,N,25-35
40366,product5,529,Y,under 18
40417,product11,326,N,25-35
40424,product11,2375,N,under 18
40530,product7,493,N,under 18
40572,product7,1589,N,under 18
40577,product7,3,N,under 18
40578,product7,44,N,under 18
40612,product11,5800,N,under 18
40623,product11,1808,N,under 18
40633,product11,139,N,25-35
40645,product1,810,Y,under 18
40695,product5,573,N,above 45
40720,product5,446.5,N,under 18
40808,product1,545,N,under 18
40844,product5,193,N,25-35
40874,product11,578,Y,under 18
40884,product1,5140,N,25-35
40922,product5,233,N,above 45
40935,product5,718.5,N,under 18
40950,product11,1081.5,N,25-35
40956,product1,102,N,under 18
40956,product11,,Y,under 18
40967,product11,1167,Y,under 18
40973,product11,186,N,25-35
41005,product5,1002,N,under 18
41037,product7,2565,N,18 - 25
41047,product11,3292,N,25-35
41056,product5,989,N,above 45
41071,product5,1028.5,Y,25-35
41073,product5,1646,N,above 45
41136,product5,266,N,above 45
41159,product11,57,N,25-35
41222,product7,632,N,under 18
41263,product5,366,N,25-35
41276,product1,135,N,under 18
41310,product7,254,N,under 18
41358,product11,2284,N,under 18
41384,product1,402,N,under 18
41421,product11,761,N,25-35
41455,product5,3668,N,25-35
41461,product5,1613,N,under 18
41488,product11,903,N,under 18
41494,product11,803,N,under 18
41519,product5,608,N,25-35
41525,product11,1060,N,under 18
41530,product1,18,N,under 18
41565,product11,414,N,under 18
41582,product5,305,N,25-35
41612,product7,422,N,under 18
41619,product11,1060,Y,under 18
41667,product7,759,N,under 18
41680,product11,27,N,under 18
41719,product11,1045,N,under 18
41726,product1,2056,N,under 18
41726,product11,1107,N,under 18
41764,product5,366,N,above 45
41788,product5,38,N,25-35
41797,product5,3045,N,under 18
41801,product5,2457,N,25-35
41804,product5,552,N,25-35
41854,product5,337,N,above 45
41865,product5,1078,N,above 45
41901,product11,581,N,under 18
41902,product11,27,N,under 18
41913,product11,198,Y,under 18
41921,product11,975,Y,under 18
41921,product7,1765,N,under 18
41930,product11,1962,N,under 18
41930,product5,1107,N,under 18
41959,product5,989,Y,above 45
41987,product5,288,N,under 18
41996,product5,368,N,under 18
42066,product5,4935,N,25-35
42075,product5,2856,N,25-35
42102,product5,37,N,25-35
42103,product5,1153.5,N,25-35
42113,product11,5385,N,under 18
42114,product11,30,N,under 18
42131,product5,524,Y,25-35
42172,product5,32,Y,25-35
42175,product1,887,N,35-45
42213,product5,1103,N,above 45
42308,product11,4608,N,under 18
42342,product11,50,N,35-45
42368,product11,263,N,under 18
42368,product5,1060,N,under 18
42396,product5,239,N,under 18
42400,product11,73,Y,under 18
42403,product5,1000,N,25-35
42410,product5,91,N,above 45
42427,product11,210,N,25-35
42442,product11,827.5,N,under 18
42455,product11,5464,N,under 18
42456,product11,903,Y,under 18
42471,product11,505,Y,under 18
42510,product1,114,N,under 18
42513,product11,405,N,under 18
42541,product5,1582,N,25-35
42544,product11,858,N,35-45
42604,product11,903,N,under 18
42798,product11,1111,N,18 - 25
42867,product5,2324,N,above 45
42874,product1,261,N,under 18
42874,product11,281,N,under 18
42941,product7,763,N,18 - 25
42965,product7,1327,N,35-45
42965,product5,203,N,35-45
42972,product7,707,N,18 - 25
43000,product7,1406,N,under 18
43118,product11,903,N,under 18
43190,product11,202,N,under 18
43193,product7,1263,N,35-45
43213,product1,82,N,under 18
43219,product7,65,N,under 18
43299,product5,130,N,under 18
43317,product11,167,Y,under 18
43377,product5,679,N,25-35
43388,product5,787,N,above 45
43423,product5,1481,Y,above 45
43431,product1,570,N,under 18
43444,product5,1515,N,above 45
43493,product11,602,N,under 18
43535,product11,1792,Y,under 18
43548,product5,502,N,25-35
43575,product5,1953,N,above 45
43608,product11,215,N,under 18
43611,product11,870.5,N,under 18
43625,product1,392,N,under 18
43642,product11,45,N,under 18
43668,product11,210,N,25-35
43733,product11,630,N,under 18
43734,product11,390,Y,under 18
43749,product11,1059,N,under 18
43749,product8,273,N,under 18
43854,product7,603,N,under 18
43876,product5,137,N,25-35
43907,product11,786,N,35-45
43911,product1,1111,N,18 - 25
43917,product11,1045,N,under 18
43925,product11,36,N,under 18
44052,product11,11522,N,under 18
44071,product11,1026,N,35-45
44110,product11,2767,N,25-35
44121,product11,28,N,under 18
44122,product5,1123,N,25-35
44124,product11,1184,N,25-35
44143,product5,744,N,25-35
44143,product7,435,Y,25-35
44196,product11,2020,N,25-35
44204,product5,1153.5,N,25-35
44209,product1,903,Y,under 18
44217,product1,52,N,under 18
44227,product11,903,Y,under 18
44230,product1,896,N,under 18
44252,product11,1081.5,N,25-35
44274,product11,827.5,N,under 18
44275,product1,1030.5,N,25-35
44332,product11,223,N,under 18
44339,product11,1313,N,under 18
44389,product7,324,N,18 - 25
44428,product11,2350,N,under 18
44434,product7,896,N,under 18
44435,product5,113,Y,25-35
44476,product5,280,N,25-35
44476,product6,207,N,25-35
44504,product5,77,N,25-35
44511,product1,970,N,under 18
44511,product11,751,Y,under 18
44512,product11,903,N,under 18
44520,product5,440,N,25-35
44532,product5,0,Y,25-35
44562,product11,1,Y,under 18
44562,product1,1186,N,under 18
44591,product11,460,N,under 18
44601,product5,888,N,under 18
44676,product11,38,N,35-45
44750,product7,74,N,18 - 25
44772,product1,140,N,under 18
44772,product11,268,N,under 18
44778,product3,647,N,18 - 25
44800,product1,1052.5,N,25-35
44812,product11,154,N,under 18
44832,product3,1009,N,under 18
44866,product3,16,N,18 - 25
44873,product7,431,N,under 18
44883,product5,11,Y,25-35
44892,product5,1153.5,N,25-35
44907,product11,463,N,under 18
44934,product11,3897,N,under 18
44946,product3,1848,N,18 - 25
44960,product3,1624,N,18 - 25
44989,product3,161,N,25-35
45008,product5,515,N,25-35
45057,product11,165,N,under 18
45058,product7,742,N,under 18
45088,product1,81,N,under 18
45102,product3,281,N,25-35
45105,product3,376,N,under 18
45109,product3,182,N,under 18
45129,product1,2188,N,25-35
45129,product11,903,N,25-35
45198,product11,870.5,N,under 18
45286,product1,27,Y,25-35
45377,product1,192,Y,under 18
45382,product3,357,N,under 18
45399,product5,3689,N,25-35
45485,product3,2674,N,under 18
45487,product3,991,Y,under 18
45490,product3,809,Y,under 18
45491,product3,1036,N,under 18
45492,product11,1355,N,under 18
45500,product5,312,N,above 45
45510,product5,81,N,above 45
45515,product5,1002,N,above 45
45543,product5,11043,N,above 45
45548,product5,426,N,25-35
45566,product1,205,N,under 18
45569,product1,1311.5,N,35-45
45579,product1,845,N,under 18
45618,product1,744,N,under 18
45729,product11,148,N,under 18
45769,product1,903,N,under 18
45875,product1,903,N,under 18
45943,product1,989,N,35-45
45971,product3,710,N,other
45992,product3,896,N,under 18
45999,product11,896,Y,under 18
46040,product3,749,Y,other
46043,product3,809,N,other
46046,product11,1498,N,under 18
46104,product11,1274,N,under 18
46107,product5,568,Y,25-35
46212,product1,175,N,under 18
46218,product11,100,N,under 18
46249,product11,649,N,35-45
46278,product3,604,N,under 18
46314,product3,1726,N,under 18
46426,product1,969,N,above 45
46453,product5,103,N,under 18
46469,product5,973,N,25-35
46502,product11,963.5,N,above 45
46512,product1,0,Y,under 18
46513,product5,521,N,above 45
46574,product5,14,N,above 45
46613,product3,510,N,under 18
46697,product3,474,N,under 18
46719,product3,215,Y,under 18
46807,product11,896,N,under 18
46808,product3,1124.5,N,25-35
46812,product11,334,N,25-35
46827,product3,5327,N,under 18
46850,product11,560,N,under 18
46855,product7,239,N,under 18
46962,product3,1002,N,25-35
46991,product3,321,N,25-35
47012,product11,1769,Y,under 18
47012,product10,845,N,under 18
47030,product3,1068,N,under 18
47105,product7,102,N,35-45
47113,product1,653,N,under 18
47134,product5,457,Y,above 45
47139,product3,562,N,18 - 25
47165,product1,184,N,under 18
47201,product3,76,N,under 18
47212,product3,973,N,under 18
47216,product7,137,Y,under 18
47217,product7,818,N,under 18
47253,product5,4,N,25-35
47258,product3,542,N,under 18
47282,product3,21,N,under 18
47325,product3,725,N,25-35
47338,product11,581,N,under 18
47391,product3,218,N,under 18
47396,product7,646,N,35-45
47403,product3,3804,N,under 18
47438,product3,1768,N,under 18
47440,product11,30,N,under 18
47496,product5,199,N,above 45
47563,product1,6323,Y,under 18
47631,product5,844.5,N,under 18
47660,product11,106,Y,25-35
47688,product1,1441,N,under 18
47704,product11,600,Y,under 18
47710,product3,2282,N,under 18
47725,product3,1309,N,above 45
47805,product1,370,N,under 18
47806,product3,1610,N,under 18
47817,product1,872,N,under 18
47843,product3,327,N,25-35
48013,product3,1313,N,25-35
48027,product11,275.5,N,under 18
48035,product5,1389.5,N,25-35
48083,product1,896,N,under 18
48089,product1,3005,N,under 18
48102,product3,969,N,above 45
48117,product3,809,N,other
48127,product11,1311.5,N,under 18
48129,product11,306,Y,under 18
48136,product7,67,Y,under 18
48140,product1,654,N,under 18
48161,product3,789,Y,other
48176,product3,493,N,18 - 25
48183,product1,1168,N,18 - 25
48187,product3,870.5,N,under 18
48199,product3,2038,N,under 18
48228,product3,2079,N,under 18
48273,product3,727,N,other
48279,product11,896,N,under 18
48280,product11,289,N,under 18
48298,product1,221,N,25-35
48304,product7,79,Y,under 18
48389,product3,852,N,above 45
48408,product11,845,N,under 18
48414,product1,184,N,under 18
48427,product3,379,N,above 45
48442,product7,492,N,above 45
48496,product11,1936,N,25-35
48518,product3,2646,N,under 18
48559,product3,983,N,under 18
48649,product1,69,Y,under 18
48651,product3,520,N,above 45
48662,product11,845,N,under 18
48664,product3,896,N,under 18
48670,product1,661.5,N,under 18
48776,product5,34,N,25-35
48779,product11,298,Y,under 18
48799,product5,172,N,25-35
48819,product1,826,N,25-35
48824,product1,163,N,under 18
48878,product3,984,N,under 18
48878,product11,610,N,under 18
48884,product5,697,N,above 45
48889,product5,648,N,above 45
48891,product5,860,N,above 45
48897,product5,1092.5,N,25-35
48901,product11,175,N,under 18
48940,product3,896,N,under 18
48947,product3,440,N,other
48959,product1,991,N,under 18
48959,product11,202,N,under 18
48966,product5,319,N,25-35
48966,product6,50,N,25-35
48976,product1,403,N,under 18
49029,product5,391,N,above 45
49039,product3,791,N,18 - 25
49093,product3,775,N,18 - 25
49110,product11,109,N,under 18
49121,product3,1060,Y,25-35
49138,product3,812.5,N,18 - 25
49139,product11,199,Y,under 18
49162,product3,173,N,25-35
49171,product3,1649,N,under 18
49191,product5,277,N,25-35
49195,product11,10040,N,under 18
49234,product11,4811,N,under 18
49303,product7,647,Y,under 18
49326,product3,896,N,under 18
49346,product11,345,Y,under 18
49347,product11,994,Y,under 18
49358,product11,247,N,above 45
49386,product3,826,N,18 - 25
49411,product11,166,N,above 45
